image_path,label,class_name,dataset,source,generator,original_split,width,height,content_hash
data/raw/CIFAKE/test/FAKE/228 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,92d8af0322c9bc553659ee5bbe8817384df08130a78d08a98e4735d316515bba
data/raw/CIFAKE/test/FAKE/231 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,55c8ca17e50956859b352b55f7924b5adcfe9e3303deb3a25e02cb7e0a1b32ed
data/raw/CIFAKE/test/FAKE/234 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,360ae32cd2493b1029fc9e9981a24584140c7b355e5d2c4ff4d07d89b2b3de52
data/raw/CIFAKE/test/FAKE/239 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,c4ab0c0339ea8956aabce85f225926f2f4730b29ec543e980efa9c8e576c9a5e
data/raw/CIFAKE/test/FAKE/24 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,de36100e8929a8bf94147a74ea591436baa1ac669ccf6a63217082b0b8ed79a0
data/raw/CIFAKE/test/FAKE/240 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,60e5dc109788c8cc87918d76ee0f708179076203ae582966853aa2985ace9069
data/raw/CIFAKE/test/FAKE/240 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,356cf991e4691ee05e776ea20eea733dbe023709973f6663f472ad077a1e767a
data/raw/CIFAKE/test/FAKE/243 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,60e6bce6f554a8fd81c16a08e3354053a5db46b1ee740b9df6dc8aae23c0679a
data/raw/CIFAKE/test/FAKE/245 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,127a557d398cd63f8eff4987246d676f23773a5be85e5d5ea08451bc5aa44c82
data/raw/CIFAKE/test/FAKE/247 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,d6c4eb96f808102558cb70fc7bd50368fd6c6885069233dacff5270dd83a4bc2
data/raw/CIFAKE/test/FAKE/248 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,26ee54b92c95d773d00359cfa2cca11eb40567044ee3db281078dd00d367f871
data/raw/CIFAKE/test/FAKE/249 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,79003521101ae8397bf9b8a8b038ce08e0c63c0fc8c1725872706351fa33b9c7
data/raw/CIFAKE/test/FAKE/251 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,276d920e3c5708606016ec7e994e8cff8b8b2ef08fb510121552d8568b76bfec
data/raw/CIFAKE/test/FAKE/255 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,4fcfaa9346f5e35e8c7cbf10b36849003f44aeda16cbbed5f178c719f1d7acbd
data/raw/CIFAKE/test/FAKE/263 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,33e3e49887eba1f539b593ad799f9d6cff9b7043105462986ecaccd85d1f958a
data/raw/CIFAKE/test/FAKE/265 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,4c89848300b720ff4e95acd0055650c15e91e77cda90789634f6c18f546f00ff
data/raw/CIFAKE/test/FAKE/266 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,d1425caa59de49318326afd589f7dd172e1084efb63b4ff1c9d99a3039cb14b7
data/raw/CIFAKE/test/FAKE/266 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,1caaccd4ba165c8df78a5d5af7fc93cd03a961bfeee23bc329089c5c09b5a40c
data/raw/CIFAKE/test/FAKE/268 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,b3fa856ffe44b7d13df4397496ebd552ff7da1f6d8b34ce3cbfc116ddd18c932
data/raw/CIFAKE/test/FAKE/27 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,dd3b93cf7faa9df26d6221c9734ededef62bb8768a8ea5f4b0a3b0178f4be760
data/raw/CIFAKE/test/FAKE/270 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,9f676906be466a7c488d2ea9c45aa39fd465cde021645a6e788320836e6c8f27
data/raw/CIFAKE/test/FAKE/272 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,475e29375b2df1d594641395ead6ca043d1ec30696af84e7e01a1db271fcd34e
data/raw/CIFAKE/test/FAKE/290 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,dc21863d909499716434e3b43968229081599c210cae66371063d975bc15442a
data/raw/CIFAKE/test/FAKE/292 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,7ba4e90573542bc51ae4fda16332aa68d18eddd0022da162f0c224ae1b1b0161
data/raw/CIFAKE/test/FAKE/294 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,93b32ed74a9d2b90b375e2fecfa706fe97a45cf39040f12019bb4c95134f23e9
data/raw/CIFAKE/test/FAKE/298 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,8000a9fa87bba879bf410dd21065452b76da9ed95fe760b22b205e931a6da6d4
data/raw/CIFAKE/test/FAKE/30 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,f5be9f19626ebe931e8585f6d06671c2bc924f1c0df0b67f03551ef262529b19
data/raw/CIFAKE/test/FAKE/303 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,da1434abee85de53a40733347f636e7adff451e974ab1b7158bff85ae4dd5f3c
data/raw/CIFAKE/test/FAKE/304 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,816d6a89250db15ca5b9134fb50617dcacb5f836514a2260f1a3f8365cf3d930
data/raw/CIFAKE/test/FAKE/308 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,55508bce7d8ee6667c395e228c82e1c01ec7ea0ad302e1f1e85b72edbaee9230
data/raw/CIFAKE/test/FAKE/31 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,b81fedd6217bdbb9eb682368ffaf6e62d48fc20b76a631f02faff3971b40c09c
data/raw/CIFAKE/test/FAKE/32 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,c6054a9fe0021eeb188e74073c8bc797924e6507263a30c6b852745b14309b69
data/raw/CIFAKE/test/FAKE/320 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,909d08989824160371a89f7b81ddbbf16cebafea453f2aae3c428e8a36ff978f
data/raw/CIFAKE/test/FAKE/322 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,68347aa23b5804b7e4b5051be11d04b1304694ed193be2eae9ba9fd884191673
data/raw/CIFAKE/test/FAKE/324 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,d6750a6b977b5ed17eb7cd17abb0f420bf032309aab499d4c37776f00583406b
data/raw/CIFAKE/test/FAKE/325 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,d2c539cb81d87cc8fe4950d9d1a11ca694f1ab40d3ca618e172c092718b86eec
data/raw/CIFAKE/test/FAKE/325 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,ebd024935d9a5f44fd74e0cb2b608598b308767f6164f35d7a86b7f60511f0f5
data/raw/CIFAKE/test/FAKE/326 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,0bc748c49dd599d0be1de079cd81dd75537247eb96aefe1b3861075e1a18afb7
data/raw/CIFAKE/test/FAKE/33 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,9bfcfc174b0412c1a01a82d34c7aaa633db0db7488f5d3f2dfa16e737a787928
data/raw/CIFAKE/test/FAKE/330 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,9282d830878c1698480235b4474e306aed6716e6834c0fcc3e50bebf82cb874b
data/raw/CIFAKE/test/FAKE/331 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,5e358771340120354a28dc58f5ace4c20be9e58f111b08c3890acc2f922fb6da
data/raw/CIFAKE/test/FAKE/332 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,0a610634ad8b2bc95f2a44dcd6d5681bed65e312218bf4cb7675db6644b235db
data/raw/CIFAKE/test/FAKE/337 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,0c06be7467fe66be1a878cb501f36b1672fc69ff0c44f21675dc0ec660372308
data/raw/CIFAKE/test/FAKE/338 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,0d9c8cc8b353e062515c17111260880c1104fdd15684ed54184b35f58231c64b
data/raw/CIFAKE/test/FAKE/338 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,6806f23f51c48bbf31197085756d1674d1500bd02d1393fe133978a9e5172ba2
data/raw/CIFAKE/test/FAKE/34 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,615a3822161fac4beb02952024f4684a5739f8baf8fe0ab4c047c1fd378dff2d
data/raw/CIFAKE/test/FAKE/340 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,4c29db05eb46485d45ef66c9ef8f72024ef89ed8f56a42760e83a9768d953ac0
data/raw/CIFAKE/test/FAKE/342 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,56411eae994f63d9c62859835370b1be4e7b3d9ed10078829fcbb5989a5d8ab2
data/raw/CIFAKE/test/FAKE/35 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,82415a584a386bce0ab8feb0a6046c2be5dab9e9ee23b9a9db849a5cccde06d1
data/raw/CIFAKE/test/FAKE/351 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,3e8cf976cd1e8948a5275c5d20457be10867a87047c07116b7819b3adfe2272c
data/raw/CIFAKE/test/FAKE/351 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,9501739f53e9f8481c99c5fdfdc8b625bfa55b38574897f35728757781042f63
data/raw/CIFAKE/test/FAKE/352 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,252717e95f6b35385746e84e6940d8e06e4a01cbf7c275ef450aedf0bf91d87a
data/raw/CIFAKE/test/FAKE/352 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,2ea53a319a99c0fec423002d89dd66c0ad70add4b1226171d2871904b30080e6
data/raw/CIFAKE/test/FAKE/353 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,bf661427fd67f03c67de4734037abdb1969c4668e6ef56697affd5a62ea97118
data/raw/CIFAKE/test/FAKE/353 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,0b891b5abe0e601d0268d492b55f868e08ed91aa75dce9d44ae09edd1fabd7dc
data/raw/CIFAKE/test/FAKE/355 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,3cde635a56b922eba4ac75aea0e8106ca70f94be166f93d6e18601e0a1f91c3c
data/raw/CIFAKE/test/FAKE/355 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,634bb1f4fb0c04116a34969767938b6c8bb926134f4c26004e6bf732d294d540
data/raw/CIFAKE/test/FAKE/356 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,70247c6f16efb6651f0e27f5a085fa51ce15d46357f41a04d6f2af4cfe34ec3c
data/raw/CIFAKE/test/FAKE/357 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,5c2fa11e608e7ed410f913838f37d9aaea694ec7cedf4e8f761175bdd4d5cf34
data/raw/CIFAKE/test/FAKE/360 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,3074c45774c8616b5f2008831514d31aca0eaacdf3525a6804a1b945f44acfca
data/raw/CIFAKE/test/FAKE/364 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,e5d90109dbcc70db88d98df3cbdc215ff78c8c273fb50432a07a182a44141c8b
data/raw/CIFAKE/test/FAKE/366 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,e44f7867e1e0463071a63b3d1b3ae4399b2c5e7f96541d6d4b1b848724d67e9c
data/raw/CIFAKE/test/FAKE/368 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,7a0a03b481ceed16e0a936ba0cf4e39c661faa95bf4c2a6ba409bca25c731fb2
data/raw/CIFAKE/test/FAKE/372 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,e13b8a3d147e920bb7cc5334cd6cbecbf201572d15cf8f553bff24f7fa1b25a4
data/raw/CIFAKE/test/FAKE/373 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,b22a851491773649122c19a69fd8a36c1757cfcae504680f9b9f4b0a38d74898
data/raw/CIFAKE/test/FAKE/374 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,3b4e5af2431b2ef8cf112104815bfdc91e83801f97b5408f51854933f26c285f
data/raw/CIFAKE/test/FAKE/378 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,4eac5146514dd50a17729261c36001e24720670feac4610e417829787ad57926
data/raw/CIFAKE/test/FAKE/38 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,2ea31542abb96a1e8b8dd8c1b23407548ea2008bc20994d22bb8332a38f347fe
data/raw/CIFAKE/test/FAKE/381 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,a5d0452b0476baf0c2e5113423f34e35fac3ae40370af2a3f86e1c84cd801062
data/raw/CIFAKE/test/FAKE/383 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,b0f1c146f6ba8efb5a04d68c67bf4dea2f98150b77bc7b9f8d720763c67b2bba
data/raw/CIFAKE/test/FAKE/383 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,e9fc9263a1c4ecad0aff9bdece9c67998e6d5e5103a6f2bd8f39eaf6ad4705ed
data/raw/CIFAKE/test/FAKE/384 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,c1825fb9b50d95bf045ba595f5758e9d312466450873dc8534fa0aa289a84101
data/raw/CIFAKE/test/FAKE/393 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,017142177002c354057d277fc9edd2281e52041bacb3280c242741019431e83f
data/raw/CIFAKE/test/FAKE/396 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,dce3a0801e697fa06edf4c4903bdf13b735bb95d1b5e03227dcd54bbfc4c5cc6
data/raw/CIFAKE/test/FAKE/397 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,f594f4cadb131e83d6f41d1c8ad825fda3f7e2d02ec7b1c9d2fa7f0818e15247
data/raw/CIFAKE/test/FAKE/397 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,3248e32a2d6888951285945f507078e6e6c0da18470b49d8c0497063f1dbad30
data/raw/CIFAKE/test/FAKE/398 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,fc4bb9e380f4768a119f58e4efb7bf24507a0123e955c9707418a51b9e4abe45
data/raw/CIFAKE/test/FAKE/399 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,961b3cc979fc0348838c6e6b1f621e2039b0a9fd014be10e19d80411fa0d0626
data/raw/CIFAKE/test/FAKE/40 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,471833009d244100e352e1aea957e74aed0879621a72b7cb3571cbceefe9c0a1
data/raw/CIFAKE/test/FAKE/40 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,200a6b705973245862961fd55aa41c0d3933dbe6fcf6fad9629e2a853ee8cd18
data/raw/CIFAKE/test/FAKE/403 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,8919d72d92b71eacff4f70bca8fcb51ce7988209f454a050ce7d618a62bd977b
data/raw/CIFAKE/test/FAKE/404 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,529c69ac361a7e92fd18bde579312354cf207716f626ee27a4ab823cda83706c
data/raw/CIFAKE/test/FAKE/410 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,7bb1c201783ef3d4b2a2bd42c7b4f1e71ff793b8b2dcb514b4f7461c941aa3e6
data/raw/CIFAKE/test/FAKE/411 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,4130cb7b27b2fd3b08c4491cd3493c10da010e5e915dfd72b1ca0861b140bdcd
data/raw/CIFAKE/test/FAKE/412 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,350f2291620a9df9be8b3070a3d73bd0402b435b547310978bb469d3e8a0ae36
data/raw/CIFAKE/test/FAKE/414 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,0388827e0be1356f8f12408c8e2e7fedad7ee7f5daaf01d14c01176637beddbc
data/raw/CIFAKE/test/FAKE/415 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,8b2edb4b4ba807c96143d3d90d1e4e98f0aaa376e44d00c5d0db11c10440e724
data/raw/CIFAKE/test/FAKE/419 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,2a4712aedcde8cfc257fb5c9294cae128ed64ebedc5aa6f67b1bb932e531ebc6
data/raw/CIFAKE/test/FAKE/42 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,eb063dd55f79088dc3a577b5064992d7957607ceba291a81882cb0fb3ac1fda1
data/raw/CIFAKE/test/FAKE/425 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,3915b3493d0142422f8e0d5edd5f8b3c37c3b8b37f3ed8463418854eb1060744
data/raw/CIFAKE/test/FAKE/429 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,80d8ed60f8e562f04e10b3108df739b307419a2f896433f6a78dcf9756925cd3
data/raw/CIFAKE/test/FAKE/430 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,cc0c0755ce9bf097a43644a6da93ddd83668ba0420232bb1fb13fdeb43116639
data/raw/CIFAKE/test/FAKE/431 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,27189c5ebf081550c1e180ce0f1d5733a71794daab89753cf950cc51d1300f33
data/raw/CIFAKE/test/FAKE/434 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,5ead59c9264ba91f5d60b0c0427655751336f6d3ed92e5f03e535d4abfd28cfb
data/raw/CIFAKE/test/FAKE/44 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,45bde3465ba84132eb4374ab6beef3fb5976390e2260a5655b7f4d2bbbdc2e11
data/raw/CIFAKE/test/FAKE/442 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,2f48b14b4b570209ad7aa2e2f8a96de2c656fcf02f081a4c8ca881b063649e5b
data/raw/CIFAKE/test/FAKE/442 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,ee29dac34b7c17fd9133dd7a45bb92c6325c7fe5f32cd5116af3e3cfe97ccfb0
data/raw/CIFAKE/test/FAKE/443 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,06e977502a61efe62de2887d7caf1fcde7dfda7feb134cc63d26984cd4bf61df
data/raw/CIFAKE/test/FAKE/445 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,bebd0cb29a7c80525666f296da7a94004d81bae479140b001b466b203e56e8d8
data/raw/CIFAKE/test/FAKE/448 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,2f169ce11163552c7b63c8dc5d26fc329efabff96df968c7de9e4b7e0fe43db1
data/raw/CIFAKE/test/FAKE/449 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,d3e9febea314709c68be0ced373a31bded18f87370b2903e726cb31c4e834d1a
data/raw/CIFAKE/test/FAKE/450 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,58359cdd095d91477af9021696b0a5db2fd0ddd5df40162fc10f78c436262f47
data/raw/CIFAKE/test/FAKE/452 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,bd64255dd5a171d2585d6b8b01a21162ea6a90886388d0fb9b792613dcfe2da0
data/raw/CIFAKE/test/FAKE/453 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,0fd1ffd2dc4fcd7b28633b7578e34bb570e9a2a6670cfba69d7801c01e679e58
data/raw/CIFAKE/test/FAKE/461 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,48d16877d6d754a373c8450c3ade27c272a957813f52ffe3e45ca2f17f0022b7
data/raw/CIFAKE/test/FAKE/462 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,c2b41e7b6cd6cc529dce3d15aedffd23a3117613d8631ab1d7d933cc6cef0425
data/raw/CIFAKE/test/FAKE/466 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,c370f7123bfe0455bcc95672c20a2edc42610f58f444f7cd815344a03446a8d0
data/raw/CIFAKE/test/FAKE/467 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,efb025e3561372f505ef73af5f943bb500187f10727d280cd469c2c61becc478
data/raw/CIFAKE/test/FAKE/469 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,a59af6156c12d57dc82134f17727afd5ef75039bad3d126bee382fc105318f6b
data/raw/CIFAKE/test/FAKE/471 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,7cb46ed345be70676440b2fa7227288fe0b5c19dc100661996f681cea21ff2cd
data/raw/CIFAKE/test/FAKE/479 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,623d10521b8d2787f07a376931b6f23d791e6a4f3422de78a6b671cda53b31e8
data/raw/CIFAKE/test/FAKE/48 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,d3d12065ce264a600af287c03a8d11cd9a5891e2db9e95e79d36a9e8128b59ba
data/raw/CIFAKE/test/FAKE/481 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,17cffb894389fac2996e9d600a0ef09930f1f3eb127d9d9a0339240fd922623c
data/raw/CIFAKE/test/FAKE/484 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,ad666cc7d963a64be1d2ef0d582a22ce4115bfdac6a4845bb40f1aa46d1660d5
data/raw/CIFAKE/test/FAKE/485 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,3fb997091fadd8c6a2fc911c41c77e5d50b26c25b4a2e97ff29d6a8ef65431c1
data/raw/CIFAKE/test/FAKE/485 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,23ad1b0d132e3487591043ee9ce75a110afc76a3a9fccfdf2b933774c6618bfc
data/raw/CIFAKE/test/FAKE/49 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,740f76fc5b81a53e00e227680a4ed737d33a12a3dd7c92393c59ec2a439bd631
data/raw/CIFAKE/test/FAKE/496 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,70a0528ccce5d3a531206b30fe31f4a5b8dfc36a99db4ce1f453c3782b3adcd9
data/raw/CIFAKE/test/FAKE/503 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,f81d7865ab872f722a3cfbd1221bd1910601cb5a7d77948f55bd5197f1cc60c4
data/raw/CIFAKE/test/FAKE/505 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,901142b3a2ba3b8caf3922c4791762a5dd36e26d3f2f02da6ed5d7e3f98769c9
data/raw/CIFAKE/test/FAKE/505 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,27cd3cdb6488b0a97d26c22c6272f6f7f389cd87234cdf8c0fc6bd6631e0a559
data/raw/CIFAKE/test/FAKE/506 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,8438533690ea5570e7d86cbbfb4c899cdf1270fb1f70307c4791d45143b59284
data/raw/CIFAKE/test/FAKE/509 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,0c0f4de637684e31741fa4f539814fc86c01791325e69cd0a80ed044b98e86a9
data/raw/CIFAKE/test/FAKE/509 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,468b63df173ef43e5d967c51ca31dddf2f6b10ebe2c68b034d5d3413523a93bc
data/raw/CIFAKE/test/FAKE/509 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,e3e24e8a93ecddbf0e437d99eb7c16b1a581d6b368ca7c70901f48f414602f32
data/raw/CIFAKE/test/FAKE/514 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,97c5788201c02b60078fe96e44b3b19a0203f02afbb04973b7be1863ab25332b
data/raw/CIFAKE/test/FAKE/515 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,d9ac4b5058e1d7ab45316ae852a895f2918890f8b602a740cf894718c8398ced
data/raw/CIFAKE/test/FAKE/52 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,387e5a57fc18e9add8d811203afb0a62d40cf5efd29d05da013dafaf0e9014fe
data/raw/CIFAKE/test/FAKE/524 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,de0cf113e16b19859335bd4a89081edcf565eb0c712c4bc030e97ae79f84a22c
data/raw/CIFAKE/test/FAKE/524 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,36d5ef38ee022550c9dd2ca843499fc2268cbc669992b42babd42ddd1aa3dfda
data/raw/CIFAKE/test/FAKE/526 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,6e8e72bfb2d0d1d925aec090ebd1f8cbdece7f4856bfaca4f5d803db7e05aa28
data/raw/CIFAKE/test/FAKE/528 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,970b04f2af65fd729457eb39e28dfe51fab3ab31c45bef99eb55c0bded9df299
data/raw/CIFAKE/test/FAKE/53 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,71abcedb279178a1e7a7147bbc96d40a82a2c41192c0872d60dc75d11d64322c
data/raw/CIFAKE/test/FAKE/530 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,f8703f8e4021f68b6d23407a670a255bf21b04218be599f3dd44bd4ecfa2a98a
data/raw/CIFAKE/test/FAKE/531 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,f1e94ebf90c21bb60ce2b0b3af3983418d81a13abc5b9678d8f3d1dd29824ce0
data/raw/CIFAKE/test/FAKE/532 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,639b0d83f65915265deaa8cf3eb1be65884a57673521e2108c72587eca9197e4
data/raw/CIFAKE/test/FAKE/533 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,28fff95698b08cbd45d52f574ccbb9e7a015c24e9847db23f93baea6630a610c
data/raw/CIFAKE/test/FAKE/54 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,5f1216fcff0b76e1205954f63e2b13b11ac1b6e6d7655cb7b4ee08adcf8ba5ea
data/raw/CIFAKE/test/FAKE/543 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,47fe4f03360c1ef794950db9dc4401dcde6307cd6cf59bb6bb1fe7cad82e15a6
data/raw/CIFAKE/test/FAKE/544 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,cfee941e34eb5b5216704a792fb88d2a24cececb9588af4d7d98e50abb67217c
data/raw/CIFAKE/test/FAKE/546 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,b4eecfdac3b892134da04ee447470d24a1d23bdd5a36f564508b782dd1bae408
data/raw/CIFAKE/test/FAKE/551 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,c2da2183079820ab08164b3f87dd5a95d53cd159227aac1dd91271f48ecbf3da
data/raw/CIFAKE/test/FAKE/551 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,f3e43c87bbe566ebf79c556b53bafa79ea5d9ce6b7cc02a0423182c17416c2c7
data/raw/CIFAKE/test/FAKE/552 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,a8924d4fe1044104771a90f0c374753b192684a9ae2cdd3f8884e6a4d47f86af
data/raw/CIFAKE/test/FAKE/555 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,174ec4f1da7030540e15a33ad3876207fb9d362a90bdb965ccc0e4f9b054af84
data/raw/CIFAKE/test/FAKE/558 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,4267660d8ea864e15ac5af4b13f179d54309e3368fecfd7b68ecc612b606eab0
data/raw/CIFAKE/test/FAKE/560 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,a75690bc191c76fe3b4c537d67f6bec2fd2f114d4c7cc907d4c2496a370087fd
data/raw/CIFAKE/test/FAKE/562 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,4fd4ecd1d8f05ae8aa96ad04e70b890931f6014aaf321a4be9c6a3c7c7bae4a2
